customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
CUST02618,Male,0,Yes,No,15,Yes,DSL,Month-to-month,93.98,1409.7,Yes
CUST02619,Male,0,Yes,Yes,63,No,DSL,One year,115.06,7248.78,No
CUST02620,Male,0,Yes,No,31,No,Fiber optic,Two year,33.71,1045.01,Yes
CUST02621,Male,0,Yes,No,50,Yes,Fiber optic,Two year,71.1,3554.9999999999995,Yes
CUST02622,Female,0,No,Yes,57,No,DSL,One year,25.68,1463.76,No
CUST02623,Female,1,Yes,Yes,45,No,DSL,Two year,40.67,1830.15,No
CUST02624,Female,0,Yes,No,51,Yes,DSL,One year,28.98,1477.98,No
CUST02625,Female,0,Yes,Yes,62,No,DSL,Two year,60.4,3744.7999999999997,No
CUST02626,Female,0,Yes,Yes,59,Yes,Fiber optic,One year,102.08,6022.72,No
CUST02627,Female,1,No,No,64,No,DSL,Two year,77.71,4973.44,No
CUST02628,Female,0,Yes,No,54,Yes,Fiber optic,Two year,42.26,2282.04,Yes
CUST02629,Male,0,No,No,56,Yes,DSL,Month-to-month,24.01,1344.5600000000002,No
CUST02630,Male,0,Yes,Yes,70,Yes,DSL,One year,75.34,5273.8,No
CUST02631,Male,0,No,No,25,Yes,No,Month-to-month,33.28,832.0,Yes
CUST02632,Male,0,No,No,11,No,No,Two year,54.27,596.97,No
CUST02633,Female,0,Yes,No,70,Yes,DSL,One year,71.02,4971.4,No
CUST02634,Female,0,No,No,45,No,Fiber optic,One year,110.37,4966.650000000001,No
CUST02635,Female,0,Yes,No,46,Yes,DSL,Two year,28.18,1296.28,No
CUST02636,Male,0,No,Yes,37,No,No,Two year,86.86,3213.82,No
CUST02637,Female,0,No,No,20,Yes,DSL,Two year,21.41,,No
CUST02638,Female,0,No,No,13,No,No,Two year,82.99,1078.87,No
CUST02639,Female,0,Yes,Yes,1,No,DSL,One year,75.15,75.15,No
CUST02640,Male,0,No,No,71,Yes,DSL,Month-to-month,101.19,7184.49,No
CUST02641,Female,0,Yes,No,69,Yes,Fiber optic,One year,73.17,5048.7300000000005,Yes
CUST02642,Male,0,No,Yes,32,Yes,No,One year,55.26,1768.32,No
CUST02643,Male,0,No,No,5,No,No,One year,44.28,221.4,Yes
CUST02644,Male,1,No,Yes,36,No,No,One year,28.52,1026.72,Yes
CUST02645,Male,0,No,No,13,No,Fiber optic,Two year,73.46,,Yes
CUST02646,Female,0,No,Yes,36,No,DSL,Month-to-month,108.83,3917.88,No
CUST02647,Male,0,No,Yes,7,Yes,Fiber optic,One year,71.47,500.28999999999996,Yes
CUST02648,Male,0,Yes,No,12,Yes,DSL,One year,93.91,1126.92,No
CUST02649,Female,0,Yes,Yes,39,Yes,Fiber optic,Month-to-month,49.84,1943.7600000000002,Yes
CUST02650,Female,0,Yes,Yes,57,Yes,Fiber optic,Two year,64.81,3694.17,No
CUST02651,Male,0,No,No,17,No,No,One year,52.46,891.82,No
CUST02652,Female,0,Yes,No,56,No,Fiber optic,Two year,30.93,1732.08,No
CUST02653,Male,0,No,Yes,37,Yes,DSL,One year,61.7,2282.9,No
CUST02654,Male,0,Yes,No,31,No,Fiber optic,One year,96.43,2989.3300000000004,No
CUST02655,Male,0,Yes,Yes,65,Yes,Fiber optic,Month-to-month,59.5,3867.5,No
CUST02656,Male,0,No,Yes,24,No,DSL,Month-to-month,85.02,2040.48,No
CUST02657,Female,1,No,No,57,No,No,Two year,95.86,5464.0199999999995,Yes
CUST02658,Male,1,Yes,No,32,No,DSL,One year,52.27,1672.64,No
CUST02659,Female,0,Yes,Yes,65,No,DSL,Two year,99.75,6483.75,No
CUST02660,Female,0,Yes,No,29,No,DSL,Month-to-month,53.89,1562.81,No
CUST02661,Female,0,Yes,No,33,No,Fiber optic,Month-to-month,45.61,1505.1299999999999,No
CUST02662,Female,0,No,Yes,68,Yes,Fiber optic,Month-to-month,42.24,2872.32,No
CUST02663,Male,0,Yes,Yes,47,No,DSL,Month-to-month,39.99,1879.5300000000002,No
CUST02664,Female,0,No,Yes,39,Yes,DSL,Month-to-month,93.71,3654.6899999999996,No
CUST02665,Male,0,No,Yes,50,Yes,No,Two year,108.75,,No
CUST02666,Female,0,Yes,Yes,12,Yes,Fiber optic,Two year,43.06,516.72,No
CUST02667,Female,0,No,Yes,30,Yes,Fiber optic,Month-to-month,28.52,855.6,Yes
CUST02668,Male,0,Yes,No,38,Yes,Fiber optic,One year,51.38,1952.44,No
CUST02669,Male,0,No,Yes,62,Yes,Fiber optic,One year,85.78,5318.36,No
CUST02670,Male,0,No,No,47,No,DSL,One year,56.85,2671.9500000000003,No
CUST02671,Female,1,Yes,No,47,No,DSL,One year,74.92,3521.2400000000002,Yes
CUST02672,Female,0,No,Yes,60,No,No,One year,94.43,5665.8,Yes
CUST02673,Male,0,No,No,11,Yes,Fiber optic,Month-to-month,60.85,669.35,No
CUST02674,Male,1,Yes,Yes,55,Yes,Fiber optic,Two year,119.97,6598.35,Yes
CUST02675,Male,1,No,No,17,Yes,DSL,Month-to-month,49.79,846.43,No
CUST02676,Male,0,No,Yes,26,No,No,One year,117.82,3063.3199999999997,Yes
CUST02677,Female,0,Yes,Yes,27,No,DSL,One year,40.3,1088.1,No
CUST02678,Male,0,Yes,Yes,51,No,Fiber optic,Two year,31.09,1585.59,No
CUST02679,Male,0,No,Yes,15,Yes,Fiber optic,Month-to-month,95.08,1426.2,Yes
CUST02680,Male,0,No,No,57,Yes,No,Two year,90.23,5143.110000000001,No
CUST02681,Male,0,No,No,8,Yes,DSL,One year,101.12,808.96,No
CUST02682,Female,0,Yes,No,25,No,Fiber optic,One year,54.36,1359.0,No
CUST02683,Male,0,No,No,27,Yes,Fiber optic,Two year,113.08,3053.16,No
CUST02684,Female,0,No,No,35,Yes,No,One year,31.95,1118.25,No
CUST02685,Male,0,No,Yes,8,Yes,Fiber optic,Month-to-month,23.03,184.24,No
CUST02686,Male,0,No,Yes,46,Yes,Fiber optic,One year,50.06,2302.76,Yes
CUST02687,Female,0,No,Yes,50,No,DSL,One year,99.73,4986.5,Yes
CUST02688,Male,0,No,Yes,56,No,No,Month-to-month,87.3,4888.8,No
CUST02689,Female,0,Yes,Yes,31,Yes,No,One year,63.62,1972.22,No
CUST02690,Female,0,Yes,No,66,Yes,No,Two year,45.63,3011.5800000000004,No
CUST02691,Male,1,No,Yes,56,No,DSL,Two year,25.93,1452.08,Yes
CUST02692,Female,0,No,Yes,53,No,No,One year,53.75,,No
CUST02693,Female,0,Yes,No,15,Yes,Fiber optic,Month-to-month,66.0,990.0,No
CUST02694,Female,0,Yes,No,61,No,No,Month-to-month,88.7,5410.7,No
CUST02695,Female,0,Yes,Yes,55,No,Fiber optic,Two year,84.6,4653.0,Yes
CUST02696,Female,0,No,Yes,22,Yes,No,One year,114.73,2524.06,Yes
CUST02697,Female,0,No,No,16,No,No,Month-to-month,30.04,480.64,No
CUST02698,Female,0,No,Yes,37,No,DSL,Month-to-month,53.63,1984.3100000000002,Yes
CUST02699,Female,0,No,Yes,71,No,No,Two year,68.16,4839.36,No
CUST02700,Male,0,Yes,Yes,29,No,No,Two year,87.07,2525.0299999999997,Yes
CUST02701,Male,0,Yes,No,57,Yes,DSL,Month-to-month,69.55,3964.35,No
CUST02702,Female,0,Yes,Yes,21,No,Fiber optic,Two year,111.28,2336.88,No
CUST02703,Male,1,Yes,Yes,16,No,No,Month-to-month,80.87,1293.92,No
CUST02704,Female,0,No,No,14,Yes,No,One year,23.97,335.58,No
CUST02705,Female,0,No,No,47,No,Fiber optic,Two year,31.37,1474.39,No
CUST02706,Male,0,Yes,No,31,Yes,DSL,Two year,95.35,,No
CUST02707,Female,0,Yes,Yes,39,Yes,No,One year,91.58,3571.62,Yes
CUST02708,Female,0,Yes,No,56,No,DSL,Month-to-month,35.35,1979.6000000000001,Yes
CUST02709,Female,0,Yes,Yes,57,No,Fiber optic,Month-to-month,25.89,1475.73,Yes
CUST02710,Female,0,Yes,No,15,No,Fiber optic,Two year,77.87,1168.0500000000002,Yes
CUST02711,Male,0,No,Yes,27,No,DSL,Month-to-month,83.57,2256.39,No
CUST02712,Female,0,No,No,0,No,Fiber optic,Month-to-month,33.53,0.0,No
CUST02713,Female,0,Yes,Yes,40,Yes,Fiber optic,One year,67.36,2694.4,No
CUST02714,Female,0,Yes,Yes,47,No,No,One year,50.58,,No
CUST02715,Male,0,Yes,No,30,Yes,DSL,One year,113.13,3393.8999999999996,No
CUST02716,Female,0,No,No,35,No,No,Two year,41.92,1467.2,No
CUST02717,Male,0,No,Yes,32,Yes,DSL,One year,93.33,2986.56,Yes
CUST02718,Male,0,No,No,32,No,No,One year,71.81,2297.92,Yes
CUST02719,Female,0,Yes,Yes,22,No,Fiber optic,Month-to-month,21.15,465.29999999999995,No
CUST02720,Female,0,No,No,59,No,DSL,One year,71.7,4230.3,Yes
CUST02721,Male,0,Yes,No,29,No,DSL,Two year,29.95,868.55,No
CUST02722,Female,1,No,Yes,44,No,DSL,One year,85.91,3780.04,No
CUST02723,Male,0,No,No,38,Yes,DSL,Two year,76.55,2908.9,No
CUST02724,Male,0,No,No,44,No,Fiber optic,Month-to-month,21.04,925.76,No
CUST02725,Female,0,Yes,Yes,11,No,Fiber optic,Month-to-month,40.47,445.16999999999996,No
CUST02726,Female,0,Yes,Yes,31,No,Fiber optic,One year,97.62,3026.2200000000003,No
CUST02727,Male,0,No,No,55,Yes,No,Month-to-month,47.58,2616.9,Yes
CUST02728,Male,0,Yes,Yes,23,No,Fiber optic,One year,69.93,1608.39,No
CUST02729,Male,0,Yes,No,12,Yes,No,Month-to-month,51.2,614.4000000000001,Yes
CUST02730,Male,0,Yes,No,19,No,No,Two year,112.15,2130.85,No
CUST02731,Female,0,Yes,Yes,55,Yes,Fiber optic,Month-to-month,73.66,4051.2999999999997,Yes
CUST02732,Female,0,Yes,Yes,52,No,Fiber optic,One year,89.62,4660.24,No
CUST02733,Female,1,Yes,Yes,67,No,Fiber optic,One year,28.35,1899.45,No
CUST02734,Female,0,Yes,Yes,53,Yes,No,One year,24.03,1273.5900000000001,No
CUST02735,Female,0,No,Yes,33,No,DSL,Two year,45.92,1515.3600000000001,Yes
CUST02736,Male,0,Yes,Yes,27,Yes,Fiber optic,Month-to-month,50.91,1374.57,No
CUST02737,Female,0,Yes,No,49,No,No,One year,88.77,4349.73,No
CUST02738,Female,0,No,No,1,No,No,Two year,76.91,76.91,No
CUST02739,Female,0,No,Yes,25,Yes,Fiber optic,Two year,57.46,1436.5,No
CUST02740,Female,0,No,No,50,No,No,Two year,85.41,4270.5,No
CUST02741,Female,0,No,No,46,Yes,Fiber optic,Month-to-month,36.36,1672.56,Yes
CUST02742,Male,0,Yes,No,25,Yes,No,Month-to-month,26.35,,No
CUST02743,Male,0,No,No,60,No,DSL,Month-to-month,105.45,6327.0,No
CUST02744,Male,0,No,Yes,22,No,No,Two year,76.39,1680.58,No
CUST02745,Female,1,Yes,No,36,No,Fiber optic,Month-to-month,84.91,3056.7599999999998,No
CUST02746,Male,0,Yes,No,40,Yes,DSL,One year,50.72,2028.8,No
CUST02747,Male,0,Yes,Yes,51,Yes,Fiber optic,Two year,57.2,2917.2000000000003,No
CUST02748,Female,0,No,Yes,48,No,No,Month-to-month,28.24,,Yes
CUST02749,Female,1,Yes,Yes,26,Yes,DSL,Two year,105.7,2748.2000000000003,No
CUST02750,Female,0,No,Yes,5,Yes,DSL,Two year,79.24,396.2,Yes
CUST02751,Male,0,Yes,No,65,Yes,No,Month-to-month,28.36,1843.3999999999999,No
CUST02752,Male,0,Yes,Yes,23,Yes,DSL,Two year,100.45,2310.35,No
CUST02753,Female,0,No,No,37,No,DSL,Month-to-month,64.41,2383.17,No
CUST02754,Female,0,Yes,No,27,No,DSL,Month-to-month,96.51,2605.77,No
CUST02755,Male,0,Yes,Yes,27,No,Fiber optic,Month-to-month,21.26,574.0200000000001,No
CUST02756,Male,1,Yes,Yes,65,Yes,Fiber optic,Two year,22.87,1486.55,Yes
CUST02757,Female,0,Yes,Yes,60,Yes,DSL,Two year,37.08,2224.7999999999997,Yes
CUST02758,Female,0,Yes,Yes,45,Yes,No,Month-to-month,41.09,1849.0500000000002,No
CUST02759,Male,0,No,Yes,68,Yes,No,Two year,96.4,6555.200000000001,Yes
CUST02760,Female,0,No,Yes,42,No,Fiber optic,Month-to-month,90.67,3808.14,Yes
CUST02761,Male,1,Yes,No,58,Yes,No,One year,81.61,4733.38,No
CUST02762,Male,0,No,No,1,Yes,DSL,Two year,108.49,108.49,Yes
CUST02763,Male,0,No,No,14,No,No,Two year,44.71,625.94,Yes
CUST02764,Male,0,No,No,36,No,Fiber optic,One year,110.44,3975.84,Yes
CUST02765,Female,0,Yes,Yes,70,No,Fiber optic,One year,110.95,7766.5,No
CUST02766,Female,0,Yes,Yes,19,Yes,DSL,One year,63.43,1205.17,Yes
CUST02767,Male,0,Yes,No,34,Yes,Fiber optic,Month-to-month,29.44,1000.96,No
CUST02768,Male,0,No,No,33,Yes,Fiber optic,Month-to-month,92.66,3057.7799999999997,Yes
CUST02769,Male,1,No,No,30,Yes,Fiber optic,One year,53.69,1610.6999999999998,No
CUST02770,Male,0,Yes,Yes,18,Yes,No,Month-to-month,99.49,,No
CUST02771,Male,1,Yes,Yes,67,Yes,Fiber optic,Two year,36.37,2436.79,No
CUST02772,Female,0,No,Yes,23,No,No,One year,73.95,1700.8500000000001,No
CUST02773,Female,0,No,No,38,Yes,Fiber optic,Two year,70.81,2690.78,No
CUST02774,Female,0,Yes,No,53,No,Fiber optic,Month-to-month,30.03,1591.5900000000001,No
CUST02775,Female,0,No,Yes,38,No,No,One year,56.33,2140.54,No
CUST02776,Male,0,No,Yes,16,No,No,Month-to-month,28.48,455.68,No
CUST02777,Male,0,No,No,18,Yes,DSL,Two year,66.47,,No
CUST02778,Male,0,No,No,47,Yes,DSL,Month-to-month,104.29,4901.63,No
CUST02779,Male,0,No,Yes,34,No,No,Two year,47.02,1598.68,No
CUST02780,Male,0,No,No,31,Yes,Fiber optic,Month-to-month,96.49,2991.19,Yes
CUST02781,Female,0,No,Yes,46,Yes,DSL,Two year,38.34,1763.64,No
CUST02782,Male,0,Yes,Yes,46,No,No,Month-to-month,87.37,4019.0200000000004,No
CUST02783,Female,0,Yes,No,63,Yes,No,One year,111.55,7027.65,No
CUST02784,Female,0,No,No,45,Yes,Fiber optic,One year,52.39,2357.55,No
CUST02785,Female,0,No,No,34,Yes,No,Month-to-month,110.04,3741.36,Yes
CUST02786,Female,1,No,Yes,16,Yes,DSL,Two year,70.54,1128.64,No
CUST02787,Male,0,Yes,No,41,No,Fiber optic,Month-to-month,51.68,2118.88,No
CUST02788,Female,0,Yes,No,28,No,No,One year,109.65,,Yes
CUST02789,Female,0,No,Yes,69,Yes,No,Two year,23.2,1600.8,No
CUST02790,Female,0,Yes,Yes,16,Yes,Fiber optic,Month-to-month,22.8,364.8,No
CUST02791,Male,0,No,No,13,Yes,Fiber optic,Month-to-month,79.98,1039.74,Yes
CUST02792,Male,0,No,Yes,23,No,Fiber optic,Two year,99.68,2292.6400000000003,Yes
CUST02793,Male,1,No,Yes,56,Yes,DSL,Month-to-month,95.15,5328.400000000001,Yes
CUST02794,Female,0,No,Yes,49,Yes,DSL,One year,27.95,1369.55,No
CUST02795,Female,0,No,No,56,No,No,One year,115.03,6441.68,No
CUST02796,Male,0,No,No,60,Yes,No,Two year,90.31,5418.6,Yes
CUST02797,Female,0,No,Yes,38,No,Fiber optic,Month-to-month,114.91,4366.58,No
CUST02798,Male,0,Yes,Yes,54,Yes,No,Month-to-month,52.91,2857.14,Yes
CUST02799,Male,0,No,Yes,35,No,No,One year,89.39,3128.65,No
CUST02800,Female,0,Yes,No,36,Yes,Fiber optic,Two year,105.99,3815.64,No
CUST02801,Female,1,No,Yes,13,Yes,DSL,Two year,58.05,754.65,No
CUST02802,Female,0,No,Yes,26,No,DSL,Two year,116.49,3028.74,No
CUST02803,Female,0,Yes,No,30,No,DSL,One year,46.5,1395.0,No
CUST02804,Male,0,Yes,Yes,43,No,No,One year,51.56,2217.08,Yes
CUST02805,Male,0,No,No,67,No,Fiber optic,Two year,112.03,7506.01,Yes
CUST02806,Male,0,Yes,No,47,No,DSL,Two year,116.97,5497.59,No
CUST02807,Male,0,No,No,56,Yes,No,Month-to-month,48.52,2717.1200000000003,Yes
CUST02808,Male,0,No,Yes,21,No,Fiber optic,Month-to-month,33.64,706.44,No
CUST02809,Female,0,Yes,Yes,3,No,DSL,Two year,95.91,287.73,No
CUST02810,Male,0,Yes,No,71,No,DSL,One year,112.97,8020.87,No
CUST02811,Male,1,Yes,Yes,45,No,Fiber optic,One year,80.07,3603.1499999999996,No
CUST02812,Male,0,Yes,No,58,Yes,No,Month-to-month,83.45,4840.1,No
CUST02813,Female,1,No,Yes,33,Yes,No,Two year,96.29,3177.57,No
CUST02814,Female,1,Yes,No,10,Yes,DSL,One year,35.31,353.1,No
CUST02815,Female,0,Yes,No,30,Yes,Fiber optic,One year,117.35,3520.5,No
CUST02816,Female,0,Yes,Yes,10,Yes,No,One year,56.43,564.3,No
CUST02817,Male,0,Yes,Yes,55,No,Fiber optic,One year,82.82,4555.099999999999,Yes
CUST02818,Male,0,Yes,Yes,37,Yes,Fiber optic,Month-to-month,66.86,2473.82,No
CUST02819,Female,0,No,Yes,20,Yes,DSL,One year,66.82,1336.3999999999999,Yes
CUST02820,Female,0,No,No,9,No,Fiber optic,One year,90.27,812.43,No
CUST02821,Male,1,Yes,No,25,No,Fiber optic,Two year,119.47,2986.75,Yes
CUST02822,Male,0,Yes,Yes,7,Yes,Fiber optic,Two year,85.91,601.37,No
CUST02823,Female,0,No,Yes,7,Yes,No,Month-to-month,99.41,695.87,No
CUST02824,Female,0,Yes,No,59,No,DSL,Month-to-month,22.76,1342.8400000000001,No
CUST02825,Female,1,No,Yes,71,Yes,DSL,Month-to-month,101.04,7173.84,No
CUST02826,Female,0,No,Yes,33,No,Fiber optic,Month-to-month,50.0,1650.0,Yes
CUST02827,Male,1,Yes,Yes,15,No,Fiber optic,One year,32.67,490.05,No
CUST02828,Male,0,No,Yes,12,Yes,No,Two year,31.33,375.96,No
CUST02829,Male,0,Yes,No,21,Yes,DSL,One year,87.99,1847.79,No
CUST02830,Female,0,Yes,No,26,Yes,No,One year,119.76,3113.76,No
CUST02831,Female,0,No,Yes,63,No,DSL,One year,86.62,5457.06,No
CUST02832,Male,0,No,No,1,No,No,Two year,46.23,46.23,No
CUST02833,Male,0,Yes,Yes,25,Yes,Fiber optic,Month-to-month,40.33,1008.25,No
CUST02834,Male,0,No,Yes,68,Yes,No,Month-to-month,72.6,4936.799999999999,Yes
CUST02835,Male,0,Yes,Yes,29,Yes,Fiber optic,Two year,26.5,768.5,No
CUST02836,Female,0,No,No,7,No,DSL,Two year,59.93,419.51,No
CUST02837,Male,1,No,No,37,No,DSL,Month-to-month,86.62,3204.94,Yes
CUST02838,Male,0,Yes,No,60,No,Fiber optic,One year,116.77,7006.2,No
CUST02839,Male,0,Yes,No,64,Yes,DSL,Month-to-month,62.57,4004.48,Yes
CUST02840,Male,0,Yes,No,66,No,No,Two year,40.02,2641.32,Yes
CUST02841,Male,0,No,Yes,45,No,Fiber optic,Month-to-month,101.74,4578.3,No
CUST02842,Male,0,Yes,Yes,71,Yes,DSL,Month-to-month,94.42,6703.82,No
CUST02843,Male,0,Yes,No,42,No,No,Month-to-month,105.97,4450.74,Yes
CUST02844,Female,0,No,No,58,Yes,No,Two year,41.47,2405.2599999999998,No
CUST02845,Female,0,No,No,45,No,DSL,Two year,60.48,2721.6,No
CUST02846,Female,0,Yes,Yes,71,Yes,DSL,Month-to-month,118.16,8389.36,Yes
CUST02847,Female,0,Yes,No,34,Yes,No,Month-to-month,35.8,1217.1999999999998,No
CUST02848,Male,0,Yes,Yes,38,No,Fiber optic,One year,87.15,3311.7000000000003,No
CUST02849,Female,0,Yes,Yes,50,Yes,DSL,One year,43.72,2186.0,No
CUST02850,Female,0,No,No,3,No,DSL,Month-to-month,70.02,,Yes
CUST02851,Male,0,No,Yes,50,Yes,Fiber optic,Two year,100.05,5002.5,No
CUST02852,Male,0,Yes,Yes,4,Yes,Fiber optic,One year,68.86,275.44,Yes
CUST02853,Female,1,Yes,No,54,Yes,DSL,Month-to-month,100.55,5429.7,Yes
CUST02854,Female,0,Yes,Yes,19,No,Fiber optic,One year,62.63,1189.97,No
CUST02855,Male,0,No,No,23,Yes,No,One year,119.94,2758.62,Yes
CUST02856,Female,0,Yes,Yes,35,Yes,No,One year,63.58,2225.2999999999997,Yes
CUST02857,Male,0,Yes,No,33,No,No,Two year,34.94,1153.02,No
CUST02858,Male,0,No,No,53,Yes,DSL,Month-to-month,60.19,3190.0699999999997,No
CUST02859,Male,0,No,Yes,33,Yes,Fiber optic,Two year,94.26,3110.5800000000004,Yes
CUST02860,Male,0,Yes,No,16,Yes,No,Two year,104.79,1676.64,No
CUST02861,Female,0,Yes,Yes,4,Yes,Fiber optic,One year,66.01,264.04,Yes
CUST02862,Male,0,No,Yes,17,No,No,Month-to-month,79.45,1350.65,No
CUST02863,Male,0,Yes,No,54,Yes,Fiber optic,One year,104.49,5642.46,Yes
CUST02864,Female,0,Yes,Yes,52,Yes,No,Two year,101.35,5270.2,No
CUST02865,Male,0,No,No,49,No,No,Two year,85.77,4202.73,No
CUST02866,Female,0,No,Yes,71,Yes,No,Month-to-month,101.5,7206.5,Yes
CUST02867,Female,0,No,Yes,44,Yes,No,Two year,77.59,3413.96,No
CUST02868,Female,0,Yes,No,12,No,No,Two year,20.46,245.52,No
CUST02869,Male,0,No,Yes,15,No,No,Month-to-month,24.13,361.95,No
CUST02870,Female,0,No,Yes,12,No,No,One year,117.98,1415.76,No
CUST02871,Female,0,Yes,Yes,19,No,No,Month-to-month,34.5,655.5,No
CUST02872,Male,0,Yes,Yes,65,Yes,No,Two year,60.45,3929.25,No
CUST02873,Female,0,No,Yes,46,No,Fiber optic,Month-to-month,113.38,5215.48,No
CUST02874,Female,0,No,Yes,18,Yes,Fiber optic,One year,39.5,711.0,No
CUST02875,Female,0,Yes,Yes,44,No,DSL,Two year,104.38,4592.719999999999,No
CUST02876,Female,0,Yes,Yes,36,Yes,No,One year,101.83,3665.88,No
CUST02877,Female,0,No,No,53,No,Fiber optic,One year,118.63,6287.389999999999,No
CUST02878,Male,0,No,Yes,5,No,Fiber optic,Month-to-month,48.17,240.85000000000002,No
CUST02879,Female,0,Yes,Yes,13,Yes,Fiber optic,One year,51.53,669.89,No
CUST02880,Female,0,No,No,3,No,Fiber optic,Month-to-month,110.29,330.87,Yes
CUST02881,Male,0,Yes,No,54,No,Fiber optic,Month-to-month,43.41,2344.14,No
CUST02882,Male,0,No,No,33,No,Fiber optic,One year,74.79,2468.07,No
CUST02883,Male,0,Yes,Yes,26,Yes,DSL,Month-to-month,90.73,2358.98,No
CUST02884,Female,1,Yes,No,6,No,Fiber optic,Month-to-month,47.19,283.14,No
CUST02885,Male,0,No,No,2,No,DSL,One year,113.84,227.68,No
CUST02886,Female,1,No,Yes,46,Yes,DSL,Two year,86.57,3982.22,No
CUST02887,Female,0,Yes,Yes,1,Yes,No,Month-to-month,24.71,24.71,No
CUST02888,Male,0,No,No,24,No,No,Month-to-month,33.57,805.6800000000001,No
CUST02889,Male,0,No,No,59,Yes,No,One year,39.08,2305.72,Yes
CUST02890,Female,0,No,Yes,23,Yes,Fiber optic,Month-to-month,44.5,1023.5,No
CUST02891,Male,0,Yes,Yes,14,Yes,No,One year,93.07,1302.98,No
CUST02892,Female,0,No,Yes,13,No,Fiber optic,Two year,28.89,375.57,No
CUST02893,Male,0,No,Yes,53,No,Fiber optic,Two year,55.06,2918.1800000000003,No
CUST02894,Male,1,Yes,Yes,5,Yes,No,One year,111.14,555.7,No
CUST02895,Male,0,No,No,17,No,No,Two year,75.67,1286.39,Yes
CUST02896,Female,0,No,Yes,19,Yes,DSL,One year,46.55,884.4499999999999,No
CUST02897,Male,0,Yes,Yes,61,No,DSL,Month-to-month,115.71,7058.3099999999995,Yes
CUST02898,Female,0,Yes,Yes,39,Yes,Fiber optic,Two year,44.43,1732.77,No
CUST02899,Female,0,No,Yes,38,No,Fiber optic,Month-to-month,110.51,4199.38,Yes
CUST02900,Female,0,No,Yes,51,Yes,No,Month-to-month,92.58,4721.58,No
CUST02901,Female,0,Yes,No,31,No,No,One year,94.05,2915.5499999999997,No
CUST02902,Male,0,Yes,Yes,26,No,DSL,Two year,96.49,2508.74,Yes
CUST02903,Female,0,No,No,51,Yes,No,Two year,70.66,3603.66,No
CUST02904,Female,1,No,Yes,62,No,Fiber optic,Month-to-month,101.46,6290.5199999999995,Yes
CUST02905,Male,0,No,No,62,No,No,Month-to-month,103.62,6424.4400000000005,Yes
CUST02906,Female,1,Yes,No,16,No,DSL,One year,56.05,896.8,No
CUST02907,Male,0,No,Yes,48,No,Fiber optic,Two year,60.03,2881.44,No
CUST02908,Female,0,Yes,Yes,22,No,DSL,One year,108.88,2395.3599999999997,Yes
CUST02909,Male,0,Yes,Yes,71,No,DSL,One year,72.47,5145.37,No
CUST02910,Female,0,Yes,Yes,12,No,Fiber optic,One year,106.69,1280.28,No
CUST02911,Male,0,No,Yes,22,No,DSL,Two year,82.68,1818.96,Yes
CUST02912,Female,0,No,No,56,Yes,No,One year,79.36,4444.16,No
CUST02913,Female,0,No,Yes,61,No,No,Two year,23.1,1409.1000000000001,No
CUST02914,Male,0,Yes,Yes,53,Yes,DSL,One year,47.79,2532.87,No
CUST02915,Male,0,No,No,19,No,No,Month-to-month,70.21,1333.9899999999998,No
CUST02916,Male,0,Yes,Yes,51,Yes,DSL,One year,78.73,4015.23,No
CUST02917,Male,0,Yes,No,22,No,No,One year,83.04,1826.88,No
CUST02918,Female,0,Yes,Yes,34,Yes,DSL,Two year,91.62,3115.08,No
CUST02919,Female,0,Yes,No,66,Yes,No,Month-to-month,85.62,5650.92,No
CUST02920,Male,0,Yes,Yes,33,No,Fiber optic,Month-to-month,104.86,3460.38,Yes
CUST02921,Female,1,Yes,No,32,Yes,Fiber optic,Two year,49.55,1585.6,No
CUST02922,Male,0,No,No,45,No,No,Two year,84.16,3787.2,No
CUST02923,Male,0,Yes,Yes,44,No,DSL,Month-to-month,25.12,1105.28,No
CUST02924,Female,0,No,Yes,18,Yes,No,Two year,68.02,1224.36,No
CUST02925,Female,0,Yes,Yes,14,No,DSL,Month-to-month,46.8,655.1999999999999,No
CUST02926,Female,0,No,No,65,Yes,No,One year,58.09,3775.8500000000004,Yes
CUST02927,Female,0,No,No,38,Yes,No,One year,55.47,2107.86,No
CUST02928,Female,0,No,No,17,No,Fiber optic,Month-to-month,26.04,442.68,Yes
CUST02929,Female,0,No,Yes,69,No,DSL,Month-to-month,66.66,4599.54,No
CUST02930,Female,0,Yes,Yes,58,No,DSL,One year,119.46,6928.679999999999,No
CUST02931,Male,0,Yes,No,31,No,DSL,One year,49.89,1546.59,Yes
CUST02932,Male,0,Yes,Yes,20,No,DSL,Month-to-month,93.61,1872.2,No
CUST02933,Male,1,Yes,No,39,Yes,DSL,Two year,74.78,2916.42,No
CUST02934,Male,0,No,Yes,26,Yes,Fiber optic,Two year,52.52,1365.52,No
CUST02935,Male,0,No,Yes,1,No,No,Month-to-month,28.96,28.96,No
CUST02936,Female,0,No,No,38,No,DSL,Two year,41.59,1580.42,No
CUST02937,Male,0,Yes,Yes,55,No,DSL,One year,98.19,5400.45,No
CUST02938,Male,1,No,Yes,12,Yes,No,One year,47.9,574.8,No
CUST02939,Male,0,Yes,Yes,55,Yes,Fiber optic,Two year,34.43,1893.65,No
